hotel_id,destination_id,surroundings
169227,111297,1
169227,291697,1
169228,144397,1
169229,108488,1
169230,92605,1
169231,102173,1
169232,100515,1
169233,128831,1
169234,110754,1
169235,43710,1
169236,42378,1
169237,110758,1
169238,101594,1
169238,161180,1
169239,101151,1
169240,24519,1
169240,114562,1
169242,100457,1
169243,49628,1
169244,4229,1
169245,128213,1
169246,100533,1
169247,21479,1
169248,14595,1
169248,21956,1
169248,147098,1
169249,7926,0
169249,97539,1
169250,96941,1
169251,103545,1
169253,110746,1
169254,45274,1
169255,128740,1
169256,23409,1
169258,145474,0
169259,129110,1
169260,6961,0
169261,94851,1
169262,109622,1
169262,109637,1
169263,90926,1
169264,108352,1
169264,137830,1
169265,100601,1
169266,81532,1
169267,144674,1
169269,106944,1
169271,98594,1
169272,15088,1
169273,92590,1
169275,102209,1
169276,101438,1
169278,100735,1
169279,19574,1
169280,99020,1
169281,105267,1
169282,98777,1
169284,90617,1
169285,100810,1
169286,101024,1
169287,100472,1
169288,19235,0
169289,100443,1
169290,101245,1
169290,248817,1
169291,8190,1
169291,106492,1
169293,75731,0
169293,102737,1
169294,97264,1
169295,105454,1
169296,87033,1
169297,106381,1
169298,100827,1
169299,102769,1
169300,112854,1
169301,104904,1
169302,8190,0
169302,22850,0
169303,106850,1
169304,102255,1
169305,101332,1
169306,111301,1
169307,101082,1
169308,113525,1
169309,113685,1
169312,101777,1
169313,101933,1
169314,101939,1
169317,21828,1
169318,89541,1
169319,103100,1
169320,101825,1
169323,14733,1
169324,109469,1
169325,117326,1
169326,101880,1
169327,101863,1
169328,113696,1
169329,101865,1
169330,101906,1
169331,77049,1
169333,115066,1
169334,74513,1
169335,76915,1
169336,19574,1
169337,81659,1
169338,100419,1
169339,100443,1
169340,5868,1
169341,5868,1
169342,109297,1
169343,100625,1
169344,1324,1
169344,101558,1
169345,100653,1
169346,100927,1
169347,101262,1
169348,111295,1
169349,109704,1
169351,38570,1
169352,19574,1
169355,19002,1
169356,100811,1
169357,102259,1
169358,143051,1
169359,103289,1
169360,5173,1
169362,4099,1
169363,39528,1
169364,85578,1
169366,102258,1
169367,74569,1
169369,4547,1
169370,106882,1
169371,99652,1
169372,105303,1
169374,101474,1
169375,84373,1
169376,101649,1
169377,90991,1
169378,103133,1
169379,101083,1
169380,100623,1
169381,19548,1
169382,92519,1
169383,101596,1
169385,101245,1
169386,73072,1
169388,112856,1
169389,96981,1
169390,102186,1
169392,102113,1
169393,100487,1
169394,101144,1
169395,92698,1
169396,101342,1
169397,101084,1
169398,101796,1
169399,92646,1
169401,94303,1
169401,159116,1
169402,15060,1
169403,103251,1
169405,103538,1
169406,97706,1
169407,103302,1
169408,92830,1
169409,100475,1
169410,105567,1
169411,101639,1
169412,100910,1
169413,3815,1
169413,111668,1
169414,21314,1
169415,5939,1
169416,19357,1
169417,111023,1
169418,103134,1
169419,101364,1
169420,101985,1
169421,101037,1
169422,11638,1
169423,99610,1
169424,99844,1
169425,101359,1
169426,142678,1
169427,142631,1
169428,64455,1
169429,112614,1
169430,109990,1
169431,102250,1
169432,107182,1
169433,109989,1
169434,101086,1
169436,104325,1
169437,100322,1
169438,101310,1
169439,18958,1
169439,95000,1
169440,81641,1
169441,111045,1
169442,97332,1
169443,97192,1
169445,2202,1
169446,97191,1
169447,1242,1
169448,101025,1
169449,101855,1
169450,21212,1
169451,105736,1
169452,26718,1
169453,101087,1
169454,81030,1
169455,6714,1
169456,100572,1
169457,143972,1
169458,110758,1
169459,98965,1
169460,107010,1
169461,98817,1
169462,7926,0
169462,97560,1
169463,99394,1
169464,97324,1
169465,100625,1
169467,99626,1
169468,99401,1
169469,98367,1
169470,99628,1
169471,98828,1
169472,98818,1
169473,22811,1
169474,99384,1
169475,97329,1
169476,98200,1
169477,99645,1
169478,97307,1
169479,98219,1
169480,85732,0
169483,82004,1
169484,93380,1
169486,111427,1
169487,76629,1
169488,97730,1
169489,97445,1
169490,99212,1
169491,97452,1
169492,98062,1
169493,99696,1
169494,17880,1
169495,98716,1
169496,100938,1
169497,92128,1
169499,99033,1
169500,98715,1
169501,113747,1
169503,98368,1
169504,98820,1
169505,97691,1
169506,99040,1
169507,98198,1
169508,98714,1
169509,99183,1
169510,76915,1
169511,109929,1
169512,96269,1
169513,100950,1
169515,111391,1
169516,3692,1
169517,110721,1
169518,118268,1
169519,94862,1
169520,108931,1
169520,138126,1
169521,96340,1
169522,100926,1
169523,113057,1
169524,99546,1
169526,42842,1
169527,105338,1
169528,117621,1
169529,96939,1
169530,102483,1
169531,100685,1
169532,99438,1
169533,97773,1
169534,73378,1
169534,114525,1
169535,2791,1
169536,103736,1
169537,117731,1
169538,144001,1
169539,99201,1
169540,93232,1
169541,100606,1
169542,95478,1
169543,108785,1
169544,149645,1
169547,108991,1
169548,22408,1
169549,5607,1
169550,110067,1
169552,102171,1
169553,6063,1
169556,144580,1
169557,101332,1
169559,95597,1
169560,110723,1
169561,143886,1
169563,44922,1
169564,103115,1
169565,116603,1
169566,108847,1
169567,100119,1
169568,110003,1
169569,19574,1
169570,101342,1
169571,110004,1
169572,61063,1
169573,6148,1
169573,22404,1
169573,260880,1
169576,144616,1
169577,89397,1
169578,109470,1
169579,109844,1
169580,30603,1
169581,109946,1
169583,92671,1
169584,106796,1
169585,103210,1
169586,93732,1
169587,100362,1
169589,38104,1
169591,107278,1
169592,144579,1
169593,42522,1
169593,101164,1
169596,108111,1
169597,15166,1
169598,100940,1
169599,143453,1
169601,116925,1
169602,116157,1
169603,106191,1
169604,110075,1
169605,110322,1
169606,116157,1
169607,19521,1
169608,20347,1
169608,97001,1
169609,93817,1
169609,129214,1
169610,103694,1
169611,37424,1
169612,41731,1
169614,101152,1
169616,105318,1
169617,109944,1
169618,92660,1
169619,101150,1
169620,143034,1
169621,144584,1
169622,95944,1
169623,125698,1
169624,21486,1
169625,93082,1
169626,81532,1
169627,102113,1
169628,113749,1
169629,107142,1
169630,95656,1
169631,100941,1
169633,8190,1
169633,22632,1
169635,92914,1
169636,106164,1
169638,103115,1
169640,106783,1
169641,104006,1
169642,109016,1
169643,22303,1
169644,114813,1
169645,5041,1
169646,94930,1
169647,145152,1
169648,49628,1
169649,3364,1
169650,94843,1
169651,21879,1
169652,106833,1
169653,86205,1
169654,81593,1
169655,143688,1
169656,103263,1
169657,42378,1
169658,108931,1
169658,138126,1
169659,98422,0
169660,91161,1
169661,95293,1
169662,95656,1
169663,109978,1
169664,95662,1
169664,214486,1
169665,96025,1
169666,112998,1
169667,102018,1
169667,191520,0
169668,100455,1
169669,110032,1
169671,89530,1
169673,60822,1
169674,108116,1
169675,109946,1
169676,99275,1
169677,103359,1
169679,108932,1
169680,95571,1
169681,110057,1
169682,76859,1
169683,101012,1
169684,99365,1
169686,103137,1
169687,105773,1
169688,113315,1
169689,103347,1
169690,87018,1
169690,103322,1
169691,103343,1
169692,103348,1
169693,103335,1
169694,15136,1
169694,103573,1
169694,103576,0
169695,22151,1
169696,5595,1
169697,117301,1
169698,143466,1
169699,100558,1
169699,131195,1
169701,94907,1
169702,101301,1
169704,20631,1
169705,98871,1
169706,99719,1
169707,99662,1
169708,98052,1
169709,99003,1
169710,99035,1
169711,97623,1
169712,99334,1
169713,7926,0
169713,97563,1
169714,106072,1
169715,108931,1
169715,138126,1
169716,108932,1
169716,138204,1
169718,98441,1
169719,105448,1
169720,19593,1
169721,97309,1
169722,41504,1
169723,100625,1
169724,8927,1
169725,144312,1
169726,100599,1
169729,98872,1
169730,98076,1
169731,7926,0
169731,97561,1
169732,98967,1
169733,114955,1
169734,115931,1
169735,108508,1
169736,101395,1
169737,99439,1
169738,99035,1
169739,38608,1
169740,95068,1
169741,108148,1
169742,116588,1
169743,38546,1
169744,41731,1
169745,105604,1
169746,108798,1
169747,86190,1
169748,19574,1
169751,106107,1
169752,100339,1
169753,118332,1
169754,143982,1
169756,2591,1
169757,106796,1
169758,97396,1
169759,113951,1
169760,106715,1
169762,99577,1
169763,106176,1
169764,95367,1
169765,111236,1
169766,151318,1
169767,95826,1
169768,103169,1
169769,108860,1
169770,105694,1
169771,109911,1
169772,113316,1
169773,101021,1
169775,101303,1
169775,101304,1
169776,87033,1
169778,92664,1
169779,22726,1
169780,2558,1
169781,19593,1
169782,19170,1
169783,1457,1
169783,57054,0
169784,101345,1
169785,92465,1
169787,6385,1
169787,98313,1
169789,107327,1
169790,89635,1
169791,107325,1
169792,99743,1
169793,111150,1
169794,108849,1
169795,20993,1
169796,42183,1
169797,100718,1
169798,99844,1
169799,7276,0
169799,96732,1
169799,416859,0
169800,144803,1
169801,100535,1
169802,102262,1
169803,97330,1
169804,99721,1
169804,260828,1
169806,105695,1
169807,22684,1
169808,103207,1
169809,3440,1
169810,112013,1
169811,101281,1
169812,112616,1
169814,8167,0
169814,113235,1
169815,43634,1
169816,92576,1
169817,5931,1
169818,144055,1
169819,82845,1
169820,7120,1
169820,102186,1
169822,118278,1
169823,113667,1
169824,101607,1
169825,110760,1
169826,41526,1
169827,30579,1
169828,20660,1
169829,20582,1
169830,99165,1
169831,98205,1
169832,97234,1
169833,7926,0
169833,97426,1
169834,99364,1
169835,98775,1
169836,99439,1
169837,99681,1
169838,98719,1
169839,98286,1
169840,114136,1
169841,99276,1
169842,103198,1
169843,99011,1
169845,110734,1
169846,102822,1
169848,106682,1
169849,107096,1
169850,100790,1
169851,102234,1
169852,105624,1
169853,97240,1
169855,90572,1
169855,115931,1
169856,74571,1
169857,8167,0
169857,113261,1
169860,6450,1
169861,103261,1
169862,6973,1
169862,19467,1
169862,100748,1
169862,294259,1
169864,4286,1
169865,75209,1
169866,99516,1
169867,98945,1
169868,99360,1
169869,99379,1
169870,98369,1
169871,22595,1
169872,105934,1
169873,99629,1
169874,101365,1
169875,8190,1
169875,29227,1
169876,108799,1
169877,105697,1
169878,97894,1
169879,103204,1
169880,113812,1
169882,113663,1
169883,42183,1
169884,102027,1
169885,101944,1
169886,74569,1
169887,99758,1
169888,100935,1
169889,4166,1
169889,98077,1
169890,1756,1
169891,103652,1
169892,22384,1
169893,99696,1
169894,100867,1
169896,92598,1
169897,74569,1
169898,93933,1
169899,101037,1
169900,113037,1
169901,110888,0
169902,106854,1
169903,93716,1
169904,113832,1
169905,113788,1
169906,109955,1
169907,101336,1
169908,105913,1
169909,97327,1
169910,99394,1
169911,106787,1
169912,97043,1
169913,106619,1
169914,97831,1
169915,100006,1
169916,105321,1
169917,100817,1
169918,101613,1
169919,98292,1
169920,100423,1
169921,98822,1
169922,44777,1
169923,62435,1
169925,99727,1
169926,99137,1
169927,101650,1
169928,95519,1
169930,113511,1
169931,95600,1
169932,45309,0
169933,95560,1
169934,43283,1
169935,45397,1
169936,20442,1
169937,43656,1
169938,103116,1
169939,113792,1
169940,74569,1
169941,104737,1
169942,143805,1
169943,19137,1
169944,2199,1
169944,18982,1
169945,94886,1
169946,6810,1
169947,61104,1
169948,49623,1
169949,6810,1
169950,6966,1
169951,144359,1
169952,140772,1
169953,5081,1
169954,121358,1
169955,129221,1
169957,36627,1
169958,99039,1
169959,99645,1
169960,97310,1
169961,74569,1
169962,115097,1
169964,112900,1
169965,100537,1
169966,101579,1
169967,116962,1
169968,7926,0
169968,97541,1
169970,7120,1
169970,102186,1
169971,94877,1
169972,79949,1
169974,117822,1
169975,116620,1
169976,248,1
169976,46416,1
169976,103579,1
169977,101407,1
169978,99607,1
169978,132783,1
169979,121494,1
169980,103699,1
169983,99011,1
169984,92087,1
169984,128059,1
169985,99737,1
169985,312228,1
169987,2012,1
169987,122063,1
169988,24971,1
169989,49623,1
169990,18916,1
169991,19137,1
169992,6810,1
169993,19002,1
169994,110797,1
169995,110783,1
169996,113818,1
169997,97429,1
170000,98240,1
170001,99802,1
170002,1409,1
170003,100791,1
170004,8190,1
170004,106579,1
170005,16236,1
170006,98200,1
170007,109946,1
170008,22796,1
170009,96263,1
170010,109016,1
170011,42065,1
170012,106169,1
170013,101942,1
170014,99801,1
170015,112870,1
170016,110879,1
170017,101442,1
170018,19482,1
170019,41767,1
170020,101092,1
170021,106637,1
170022,109253,1
170023,98923,1
170024,113691,1
170025,8190,1
170025,106424,1
170026,107109,1
170027,109946,1
170028,102851,1
170030,94244,1
170031,42842,1
170034,100539,1
170035,106638,1
170036,107109,1
170037,101285,1
170038,41699,1
170039,112713,1
170040,101281,1
170042,20987,1
170043,103285,1
170044,103286,1
170045,2634,1
170047,97270,1
170048,20347,1
170048,97001,1
170049,98445,1
170050,97380,1
170051,99314,1
170052,97456,1
170053,99419,1
170054,98925,1
170055,42010,1
170056,105268,1
170057,74559,1
170058,74569,1
170059,101268,1
170060,100606,1
170062,101880,1
170063,86019,1
170065,100101,1
170066,102007,1
170067,7006,1
170067,101556,1
170068,98056,1
170069,22684,1
170070,109947,1
170071,75261,1
170071,99461,1
170072,97191,1
170073,101899,1
170076,98487,1
170078,109903,1
170079,25870,1
170080,97441,1
170081,97417,1
170082,99510,1
170083,116961,1
170084,103299,1
170085,103263,1
170088,95047,1
170088,129956,1
170088,283058,1
170089,4617,1
170090,74513,1
170091,621,1
170091,105963,0
170092,41731,1
170093,22303,1
170094,93285,1
170095,140550,1
170096,94315,1
170098,19002,1
170100,36710,1
170101,106374,1
170102,20987,1
170103,99807,1
170104,100424,1
170105,105755,1
170108,64643,1
170110,109255,1
170111,101719,1
170112,103703,1
170113,103272,1
170114,103251,1
170114,303586,1
170115,3553,0
170115,17791,1
170116,110812,1
170119,97076,1
170120,99335,1
170121,113949,1
170122,4583,1
170122,15018,1
170124,95819,1
170125,129243,1
170126,107180,1
170127,112016,1
170128,4918,1
170129,703,1
170130,95849,1
170131,50641,1
170132,98444,1
170133,109591,1
170134,82845,1
170135,105738,1
170136,98196,1
170137,97234,1
170138,106948,1
170139,7120,1
170139,101270,1
170140,97711,1
170141,86247,1
170142,100446,1
170143,111279,1
170144,110019,1
170145,101219,1
170146,102190,1
170147,96814,1
170148,101346,1
170149,102189,1
170150,100652,1
170151,6526,1
170152,91225,1
170153,101663,1
170154,99062,1
170155,6961,0
170156,144180,1
170157,94917,1
170158,15299,1
170159,3077,1
170160,73378,1
170160,114519,1
170161,144603,1
170162,108261,1
170163,101165,1
170164,326,1
170164,82262,0
170164,84671,0
170164,258760,1
170165,7926,0
170165,97550,1
170167,22892,1
170168,102125,1
170169,7870,1
170169,98242,1
170170,101153,1
170171,101333,1
170172,113094,1
170173,105552,1
170174,100485,1
170175,112318,1
170176,45136,1
170177,92771,1
170178,5595,1
170179,117524,1
170180,7926,0
170180,97543,1
170181,93187,1
170182,101533,1
170184,100270,1
170185,9628,0
170185,105501,1
170185,105509,1
170186,89344,1
170187,107273,1
170189,119049,1
170189,143983,1
170191,293,1
170191,106983,1
170192,107010,1
170193,107010,1
170195,101376,1
170196,9144,1
170197,97712,1
170198,102069,1
170199,113789,1
170200,103115,1
170201,109958,1
170202,112949,1
170203,100983,1
170204,233726,1
170205,110770,1
170207,144692,1
170208,9710,1
170208,115020,1
170209,19020,1
170210,19451,1
170211,111404,1
170212,110798,1
170213,101900,1
170214,111229,1
170215,95828,1
170216,87015,1
170217,107288,1
170218,107594,1
170219,76232,1
170220,143887,1
170221,60885,1
170222,60869,1
170224,99630,1
170225,96983,1
170226,96598,1
170227,107213,1
170230,4042,1
170231,20993,1
170232,99175,1
170233,101272,1
170234,113137,1
170235,109209,1
170236,94687,1
170237,610,1
170237,112570,1
170238,21278,1
170239,99729,1
170240,98129,1
170241,7926,0
170241,97566,1
170242,101399,1
170243,105751,1
170244,101098,1
170245,89610,1
170245,115692,1
170246,105559,1
170247,22867,1
170249,98323,1
170250,20335,1
170251,7926,0
170251,97546,1
170252,101942,1
170253,111370,1
170255,99995,1
170256,98057,1
170257,109575,1
170258,100457,1
170259,87182,1
170262,100943,1
170263,4928,1
170263,43374,1
170263,93747,1
170266,113807,1
170267,1771,1
170267,292607,1
170268,7926,0
170268,97666,1
170269,92651,1
170270,105739,1
170271,6351,1
170272,81731,1
170273,75616,1
170274,23681,1
170276,106735,1
170278,100457,1
170279,117665,1
170281,19137,1
170282,107199,1
170283,92608,1
170285,101041,1
170286,114152,1
170287,92126,0
170288,91116,1
170289,100607,1
170290,1878,1
170291,111451,1
170294,110020,1
170295,60982,1
170296,107273,1
170297,42234,1
170298,100793,1
170299,113532,1
170300,107355,1
170301,16467,1
170301,107344,1
170302,76236,1
170303,117331,1
170304,92574,1
170305,93187,1
170306,96294,1
170307,92768,1
170308,109010,1
170310,15651,1
170310,111409,1
170311,101443,1
170312,42065,1
170314,20559,1
170315,36628,1
170316,105913,1
170317,106667,1
170318,102158,1
170320,100864,1
170321,62434,1
170322,109995,1
170323,100534,1
170323,246734,1
170324,2571,1
170325,15038,0
170325,112277,1
170326,4416,1
170327,144677,1
170328,82262,1
170328,84671,0
170328,103808,1
170329,105361,1
170330,100653,1
170331,110970,1
170332,101536,1
170333,7926,0
170333,97679,1
170334,1308,0
170334,1457,1
170334,102447,1
170334,102459,1
170335,101880,1
170336,106947,1
170337,115909,1
170338,17209,1
170338,30280,0
170339,37206,1
170340,6236,1
170340,151510,1
170341,129227,1
170342,127367,1
170343,19577,1
170344,93927,1
170345,100643,1
170346,100927,1
170347,96634,1
170348,143408,1
170349,110005,1
170350,110323,1
170351,86030,1
170352,95274,1
170353,98876,1
170354,101244,1
170356,103188,1
170357,98206,1
170358,95602,1
170359,100356,1
170362,246894,1
170363,75923,1
170364,97201,1
170365,7926,0
170365,97633,1
170366,20761,1
170368,98286,1
170369,98098,1
170370,97140,1
170371,103149,1
170372,92383,1
170373,105906,1
170374,99198,1
170375,95021,1
170376,102907,1
170378,45136,1
170379,100726,1
170380,100105,1
170382,18879,1
170383,82121,1
170384,117675,1
170385,99657,1
170386,106946,1
170387,103115,1
170388,128980,1
170389,102302,1
170390,86273,1
170390,103769,1
170391,107259,1
170392,72807,1
170393,143490,1
170394,6933,1
170396,112878,1
170397,110097,1
170398,106668,1
170400,102181,1
170401,100446,1
170402,106639,1
170403,92576,1
170404,22850,0
170405,99063,1
170406,7926,0
170406,97398,1
170407,86074,1
170408,93008,1
170409,110812,1
170411,119108,1
170412,101448,1
170413,75731,0
170413,102716,1
170414,100579,1
170415,117339,1
170416,101312,1
170417,92696,1
170418,103788,1
170419,107087,1
170420,29336,1
170420,105372,1
170421,97432,1
170422,107214,1
170423,110008,1
170424,101538,1
170425,101954,1
170427,100688,1
170430,108864,1
170431,891,1
170431,110080,1
170433,91175,1
170434,20707,1
170435,18849,1
170435,113976,1
170436,110315,1
170437,11193,1
170438,7754,1
170438,111411,1
170439,99524,1
170440,107180,1
170441,425,1
170442,93448,1
170443,104356,1
170444,24376,1
